"pos_date","store","male_num","female_num"
"2014-12-02","S012",249,0
"2014-12-02","S033",132,58
"2014-12-02","S018",87,68
"2014-12-02","S036",68,22
"2014-12-02","S014",280,112
"2014-12-02","S016",171,45
"2014-12-02","S026",199,30
"2014-12-02","S027",47,81
"2014-12-02","S032",122,127
"2014-12-02","S015",129,107
"2014-12-02","S022",46,12
"2014-12-02","S034",110,81
"2014-12-02","S003",67,155
"2014-12-02","S007",262,44
"2014-12-02","S013",78,15
"2014-12-02","S031",121,56
"2014-12-02","S030",326,0
"2014-12-02","S028",187,22
"2014-12-02","S001",126,31
"2014-12-02","S011",327,34
"2014-12-02","S025",339,0
"2014-12-02","S009",41,72
"2014-12-02","S019",156,4
"2014-12-02","S008",375,32
"2014-12-03","S029",216,135
"2014-12-03","S021",210,164
"2014-12-03","S006",134,91
"2014-12-03","S010",219,3
"2014-12-03","S035",310,128
"2014-12-03","S004",72,23
"2014-12-03","S002",96,37
"2014-12-03","S005",121,14
"2014-12-03","S012",231,15
"2014-12-03","S033",166,43
"2014-12-03","S018",101,32
"2014-12-03","S036",73,46
"2014-12-03","S014",288,82
"2014-12-03","S016",192,5
"2014-12-03","S026",151,28
"2014-12-03","S027",72,46
"2014-12-03","S032",95,154
"2014-12-03","S015",262,60
"2014-12-03","S022",32,1
"2014-12-03","S034",115,101
"2014-12-03","S003",198,83
"2014-12-03","S007",275,44
"2014-12-03","S013",87,0
"2014-12-03","S031",141,24
"2014-12-03","S030",273,16
"2014-12-03","S028",154,30
"2014-12-03","S001",150,54
"2014-12-03","S011",264,4
"2014-12-03","S025",251,7
"2014-12-03","S009",64,80
"2014-12-03","S019",106,21
"2014-12-03","S008",332,80
"2014-12-04","S029",255,93
"2014-12-04","S021",201,203
"2014-12-04","S006",162,65
"2014-12-04","S010",310,48
"2014-12-04","S035",339,156
"2014-12-04","S004",98,26
"2014-12-04","S002",81,46
"2014-12-04","S005",133,0
"2014-12-04","S012",275,19
"2014-12-04","S033",193,34
"2014-12-04","S018",119,57
"2014-12-04","S036",62,19
"2014-12-04","S014",243,179
"2014-12-04","S016",232,9
"2014-12-04","S026",185,7
"2014-12-04","S027",63,55
"2014-12-04","S032",132,150
"2014-12-04","S015",198,55
"2014-12-04","S022",66,14
"2014-12-04","S034",111,110
"2014-12-04","S003",137,138
"2014-12-04","S007",248,80
"2014-12-04","S013",83,0
"2014-12-04","S031",112,25
"2014-12-04","S030",266,62
"2014-12-04","S028",185,26
"2014-12-04","S001",100,45
"2014-12-04","S011",321,31
"2014-12-04","S025",347,8
"2014-12-04","S009",88,103
"2014-12-04","S019",141,22
"2014-12-04","S008",363,44
"2014-12-05","S029",290,151
"2014-12-05","S021",243,245
"2014-12-05","S006",141,102
"2014-12-05","S010",345,44
"2014-12-05","S035",427,129
"2014-12-05","S004",123,14
"2014-12-05","S002",95,42
"2014-12-05","S005",236,4
"2014-12-05","S012",403,33
"2014-12-05","S033",109,50
"2014-12-05","S018",129,42
"2014-12-05","S036",92,13
"2014-12-05","S014",451,176
"2014-12-05","S016",227,19
"2014-12-05","S026",304,18
"2014-12-05","S027",79,123
"2014-12-05","S032",147,258
"2014-12-05","S015",382,141
"2014-12-05","S022",105,18
"2014-12-05","S034",107,120
"2014-12-05","S003",205,172
"2014-12-05","S007",370,57
"2014-12-05","S013",137,17
"2014-12-05","S031",192,64
"2014-12-05","S030",546,74
"2014-12-05","S028",308,29
"2014-12-05","S001",171,79
"2014-12-05","S011",356,22
"2014-12-05","S025",456,14
"2014-12-05","S009",80,99
"2014-12-05","S019",150,56
"2014-12-05","S008",318,86
"2014-12-06","S029",235,125
"2014-12-06","S021",280,238
"2014-12-06","S006",218,66
"2014-12-06","S010",601,24
"2014-12-06","S035",426,79
"2014-12-06","S004",153,57
"2014-12-06","S002",318,106
"2014-12-06","S005",497,11
"2014-12-06","S012",289,83
"2014-12-06","S033",205,101
"2014-12-06","S018",168,81
"2014-12-06","S036",157,73
"2014-12-06","S014",491,335
"2014-12-06","S016",143,16
"2014-12-06","S026",614,19
"2014-12-06","S027",167,250
"2014-12-06","S032",303,310
"2014-12-06","S015",805,117
"2014-12-06","S022",180,39
"2014-12-06","S034",125,106
"2014-12-06","S003",245,215
"2014-12-06","S007",375,57
"2014-12-06","S013",271,34
"2014-12-06","S031",256,96
"2014-12-06","S030",793,49
"2014-12-06","S028",346,54
"2014-12-06","S001",447,123
"2014-12-06","S011",327,69
"2014-12-06","S025",575,8
"2014-12-06","S009",56,117
"2014-12-06","S019",341,28
"2014-12-06","S008",427,154
"2014-12-07","S029",234,74
"2014-12-07","S021",261,154
"2014-12-07","S006",153,86
"2014-12-07","S010",445,26
"2014-12-07","S035",522,18
"2014-12-07","S004",169,53
"2014-12-07","S002",190,94
"2014-12-07","S005",498,5
"2014-12-07","S012",317,59
"2014-12-07","S033",197,99
"2014-12-07","S018",190,93
"2014-12-07","S036",143,13
"2014-12-07","S014",475,142
"2014-12-07","S016",138,15
"2014-12-07","S026",473,71
"2014-12-07","S027",196,250
"2014-12-07","S032",269,337
"2014-12-07","S015",694,59
"2014-12-07","S022",112,57
"2014-12-07","S034",114,143
"2014-12-07","S003",308,138
"2014-12-07","S007",372,100
"2014-12-07","S013",281,27
"2014-12-07","S031",219,99
"2014-12-07","S030",576,77
"2014-12-07","S028",333,97
"2014-12-07","S001",467,78
"2014-12-07","S011",304,43
"2014-12-07","S025",463,21
"2014-12-07","S009",75,112
"2014-12-07","S019",286,24
"2014-12-07","S008",405,58
"2014-12-08","S029",264,84
"2014-12-08","S021",131,264
"2014-12-08","S006",146,40
"2014-12-08","S010",170,43
"2014-12-08","S035",354,84
"2014-12-08","S004",80,18
"2014-12-08","S002",87,49
"2014-12-08","S005",155,5
"2014-12-08","S012",213,14
"2014-12-08","S033",116,16
"2014-12-08","S018",87,45
"2014-12-08","S036",93,16
"2014-12-08","S014",306,50
"2014-12-08","S016",172,27
"2014-12-08","S026",195,3
"2014-12-08","S027",38,63
"2014-12-08","S032",125,77
"2014-12-08","S015",187,34
"2014-12-08","S022",39,15
"2014-12-08","S034",83,71
"2014-12-08","S003",122,65
"2014-12-08","S007",175,90
"2014-12-08","S013",67,6
"2014-12-08","S031",146,14
"2014-12-08","S030",324,4
"2014-12-08","S028",145,22
"2014-12-08","S001",82,31
"2014-12-08","S011",258,22
"2014-12-08","S025",261,12
"2014-12-08","S009",57,50
"2014-12-08","S019",146,0
"2014-12-08","S008",297,58
"2014-12-09","S029",259,114
"2014-12-09","S021",118,252
"2014-12-09","S006",188,90
"2014-12-09","S010",197,16
"2014-12-09","S035",337,96
"2014-12-09","S004",69,14
"2014-12-09","S002",80,58
"2014-12-09","S005",160,2
"2014-12-09","S012",269,30
"2014-12-09","S033",115,21
"2014-12-09","S018",108,34
"2014-12-09","S036",119,28
"2014-12-09","S014",340,134
"2014-12-09","S016",135,51
"2014-12-09","S026",193,22
"2014-12-09","S027",38,73
"2014-12-09","S032",72,112
"2014-12-09","S015",149,93
"2014-12-09","S022",40,1
"2014-12-09","S034",143,63
"2014-12-09","S003",144,105
"2014-12-09","S007",289,40
"2014-12-09","S013",60,3
"2014-12-09","S031",95,59
"2014-12-09","S030",251,30
"2014-12-09","S028",194,17
"2014-12-09","S001",101,32
"2014-12-09","S011",240,24
"2014-12-09","S025",335,14
"2014-12-09","S009",46,58
"2014-12-09","S019",158,22
"2014-12-09","S008",237,92
"2014-12-10","S029",260,134
"2014-12-10","S021",88,255
"2014-12-10","S006",172,26
"2014-12-10","S010",164,45
"2014-12-10","S035",330,101
"2014-12-10","S004",70,27
"2014-12-10","S002",120,32
"2014-12-10","S005",115,7
"2014-12-10","S012",260,30
"2014-12-10","S033",159,30
"2014-12-10","S018",98,36
"2014-12-10","S036",110,6
"2014-12-10","S014",212,228
"2014-12-10","S016",227,36
"2014-12-10","S026",201,34
"2014-12-10","S027",51,106
"2014-12-10","S032",92,101
"2014-12-10","S015",160,53
"2014-12-10","S022",24,21
"2014-12-10","S034",176,71
"2014-12-10","S003",178,96
"2014-12-10","S007",187,79
"2014-12-10","S013",67,53
"2014-12-10","S031",144,16
"2014-12-10","S030",381,1
"2014-12-10","S028",110,50
"2014-12-10","S001",155,67
"2014-12-10","S011",187,1
"2014-12-10","S025",318,0
"2014-12-10","S009",74,71
"2014-12-10","S019",200,4
"2014-12-10","S008",320,18
"2014-12-11","S029",219,136
"2014-12-11","S021",99,279
"2014-12-11","S006",170,77
"2014-12-11","S010",194,28
"2014-12-11","S035",444,9
"2014-12-11","S004",88,17
"2014-12-11","S002",111,48
"2014-12-11","S005",110,3
"2014-12-11","S012",254,23
"2014-12-11","S033",177,37
"2014-12-11","S018",77,40
"2014-12-11","S036",119,12
"2014-12-11","S014",264,139
"2014-12-11","S016",121,19
"2014-12-11","S026",203,5
"2014-12-11","S027",49,113
"2014-12-11","S032",88,112
"2014-12-11","S015",289,33
"2014-12-11","S022",35,6
"2014-12-11","S034",150,74
"2014-12-11","S003",92,111
"2014-12-11","S007",262,50
"2014-12-11","S013",72,8
"2014-12-11","S031",123,44
"2014-12-11","S030",400,55
"2014-12-11","S028",172,59
"2014-12-11","S001",128,31
"2014-12-11","S011",275,25
"2014-12-11","S025",282,26
"2014-12-11","S009",57,81
"2014-12-11","S019",133,16
"2014-12-11","S008",324,37
"2014-12-12","S029",424,146
"2014-12-12","S021",158,398
"2014-12-12","S006",209,88
"2014-12-12","S010",307,12
"2014-12-12","S035",499,71
"2014-12-12","S004",119,27
"2014-12-12","S002",69,101
"2014-12-12","S005",248,0
"2014-12-12","S012",469,18
"2014-12-12","S033",153,44
"2014-12-12","S018",127,50
"2014-12-12","S036",132,35
"2014-12-12","S014",560,241
"2014-12-12","S016",220,59
"2014-12-12","S026",403,39
"2014-12-12","S027",69,115
"2014-12-12","S032",201,240
"2014-12-12","S015",438,55
"2014-12-12","S022",83,1
"2014-12-12","S034",154,119
"2014-12-12","S003",216,186
"2014-12-12","S007",303,84
"2014-12-12","S013",123,0
"2014-12-12","S031",160,58
"2014-12-12","S030",569,65
"2014-12-12","S028",237,69
"2014-12-12","S001",235,79
"2014-12-12","S011",328,32
"2014-12-12","S025",488,27
"2014-12-12","S009",77,84
"2014-12-12","S019",226,20
"2014-12-12","S008",371,96
"2014-12-13","S029",300,109
"2014-12-13","S021",57,378
"2014-12-13","S006",152,125
"2014-12-13","S010",420,22
"2014-12-13","S035",552,40
"2014-12-13","S004",90,46
"2014-12-13","S002",242,203
"2014-12-13","S005",512,5
"2014-12-13","S012",450,55
"2014-12-13","S033",194,52
"2014-12-13","S018",128,70
"2014-12-13","S036",241,86
"2014-12-13","S014",660,234
"2014-12-13","S016",141,5
"2014-12-13","S026",602,52
"2014-12-13","S027",101,207
"2014-12-13","S032",327,351
"2014-12-13","S015",745,91
"2014-12-13","S022",153,36
"2014-12-13","S034",133,126
"2014-12-13","S003",238,223
"2014-12-13","S007",362,54
"2014-12-13","S013",206,55
"2014-12-13","S031",154,76
"2014-12-13","S030",880,104
"2014-12-13","S028",317,90
"2014-12-13","S001",321,153
"2014-12-13","S011",470,36
"2014-12-13","S025",666,16
"2014-12-13","S009",87,101
"2014-12-13","S019",384,11
"2014-12-13","S008",558,72
"2014-12-14","S029",279,119
"2014-12-14","S021",141,309
"2014-12-14","S006",98,62
"2014-12-14","S010",443,44
"2014-12-14","S035",559,83
"2014-12-14","S004",108,50
"2014-12-14","S002",218,226
"2014-12-14","S005",400,7
"2014-12-14","S012",428,61
"2014-12-14","S033",287,64
"2014-12-14","S018",128,112
"2014-12-14","S036",156,31
"2014-12-14","S014",488,222
"2014-12-14","S016",211,5
"2014-12-14","S026",547,87
"2014-12-14","S027",155,171
"2014-12-14","S032",267,254
"2014-12-14","S015",638,75
"2014-12-14","S022",112,32
"2014-12-14","S034",92,85
"2014-12-14","S003",173,260
"2014-12-14","S007",328,71
"2014-12-14","S013",209,45
"2014-12-14","S031",242,126
"2014-12-14","S030",738,63
"2014-12-14","S028",340,54
"2014-12-14","S001",342,116
"2014-12-14","S011",319,33
"2014-12-14","S025",497,21
"2014-12-14","S009",77,79
"2014-12-14","S019",305,45
"2014-12-14","S008",455,39
"2014-12-15","S029",197,123
"2014-12-15","S021",80,296
"2014-12-15","S006",163,65
"2014-12-15","S010",146,57
"2014-12-15","S035",332,29
"2014-12-15","S004",55,22
"2014-12-15","S002",52,56
"2014-12-15","S005",99,1
"2014-12-15","S012",294,0
"2014-12-15","S033",151,16
"2014-12-15","S018",64,27
"2014-12-15","S036",84,16
"2014-12-15","S014",311,148
"2014-12-15","S016",167,19
"2014-12-15","S026",150,0
"2014-12-15","S027",39,74
"2014-12-15","S032",117,108
"2014-12-15","S015",171,78
"2014-12-15","S022",46,17
"2014-12-15","S034",92,73
"2014-12-15","S003",165,76
"2014-12-15","S007",110,91
"2014-12-15","S013",59,8
"2014-12-15","S031",116,41
"2014-12-15","S030",246,0
"2014-12-15","S028",174,17
"2014-12-15","S001",99,50
"2014-12-15","S011",245,0
"2014-12-15","S025",356,0
"2014-12-15","S009",61,67
"2014-12-15","S019",85,30
"2014-12-15","S008",153,62
"2014-12-16","S029",237,77
"2014-12-16","S021",65,226
"2014-12-16","S006",206,34
"2014-12-16","S010",238,35
"2014-12-16","S035",366,50
"2014-12-16","S004",56,38
"2014-12-16","S002",79,27
"2014-12-16","S005",113,3
"2014-12-16","S012",232,3
"2014-12-16","S033",108,33
"2014-12-16","S018",148,56
"2014-12-16","S036",82,38
"2014-12-16","S014",251,138
"2014-12-16","S016",122,26
"2014-12-16","S026",250,9
"2014-12-16","S027",41,64
"2014-12-16","S032",146,107
"2014-12-16","S015",167,49
"2014-12-16","S022",40,3
"2014-12-16","S034",153,102
"2014-12-16","S003",116,76
"2014-12-16","S007",183,49
"2014-12-16","S013",82,9
"2014-12-16","S031",139,25
"2014-12-16","S030",256,8
"2014-12-16","S028",154,1
"2014-12-16","S001",137,30
"2014-12-16","S011",229,1
"2014-12-16","S025",337,38
"2014-12-16","S009",47,44
"2014-12-16","S019",125,15
"2014-12-16","S008",318,31
"2014-12-17","S029",249,198
"2014-12-17","S021",104,240
"2014-12-17","S006",224,48
"2014-12-17","S010",265,5
"2014-12-17","S035",478,36
"2014-12-17","S004",92,8
"2014-12-17","S002",128,32
"2014-12-17","S005",129,2
"2014-12-17","S012",277,13
"2014-12-17","S033",152,37
"2014-12-17","S018",86,72
"2014-12-17","S036",101,31
"2014-12-17","S014",291,96
"2014-12-17","S016",152,30
"2014-12-17","S026",247,0
"2014-12-17","S027",49,93
"2014-12-17","S032",127,116
"2014-12-17","S015",222,64
"2014-12-17","S022",57,6
"2014-12-17","S034",142,127
"2014-12-17","S003",150,100
"2014-12-17","S007",232,64
"2014-12-17","S013",69,10
"2014-12-17","S031",70,36
"2014-12-17","S030",405,34
"2014-12-17","S028",238,43
"2014-12-17","S001",146,47
"2014-12-17","S011",201,32
"2014-12-17","S025",292,16
"2014-12-17","S009",48,65
"2014-12-17","S019",114,26
"2014-12-17","S008",301,52
"2014-12-18","S029",260,179
"2014-12-18","S021",126,280
"2014-12-18","S006",234,24
"2014-12-18","S010",255,24
"2014-12-18","S035",487,80
"2014-12-18","S004",85,14
"2014-12-18","S002",83,75
"2014-12-18","S005",135,0
"2014-12-18","S012",308,7
"2014-12-18","S033",119,27
"2014-12-18","S018",89,79
"2014-12-18","S036",100,17
"2014-12-18","S014",325,92
"2014-12-18","S016",225,4
"2014-12-18","S026",214,40
"2014-12-18","S027",56,75
"2014-12-18","S032",98,129
"2014-12-18","S015",203,76
"2014-12-18","S022",54,2
"2014-12-18","S034",116,74
"2014-12-18","S003",136,73
"2014-12-18","S007",158,69
"2014-12-18","S013",82,8
"2014-12-18","S031",114,45
"2014-12-18","S030",426,20
"2014-12-18","S028",189,38
"2014-12-18","S001",177,29
"2014-12-18","S011",249,39
"2014-12-18","S025",307,0
"2014-12-18","S009",82,91
"2014-12-18","S019",111,8
"2014-12-18","S008",223,82
"2014-12-19","S029",205,128
"2014-12-19","S021",115,336
"2014-12-19","S006",209,82
"2014-12-19","S010",249,57
"2014-12-19","S035",464,54
"2014-12-19","S004",122,16
"2014-12-19","S002",137,83
"2014-12-19","S005",162,3
"2014-12-19","S012",290,17
"2014-12-19","S033",187,40
"2014-12-19","S018",134,87
"2014-12-19","S036",138,30
"2014-12-19","S014",444,182
"2014-12-19","S016",216,27
"2014-12-19","S026",249,126
"2014-12-19","S027",91,106
"2014-12-19","S032",104,202
"2014-12-19","S015",477,37
"2014-12-19","S022",56,6
"2014-12-19","S034",116,92
"2014-12-19","S003",168,145
"2014-12-19","S007",229,51
"2014-12-19","S013",164,23
"2014-12-19","S031",104,12
"2014-12-19","S030",461,169
"2014-12-19","S028",240,57
"2014-12-19","S001",233,60
"2014-12-19","S011",325,19
"2014-12-19","S025",467,15
"2014-12-19","S009",66,52
"2014-12-19","S019",201,84
"2014-12-19","S008",357,38
"2014-12-20","S029",250,234
"2014-12-20","S021",65,314
"2014-12-20","S006",242,26
"2014-12-20","S010",542,98
"2014-12-20","S035",632,73
"2014-12-20","S004",146,42
"2014-12-20","S002",235,140
"2014-12-20","S005",437,16
"2014-12-20","S012",416,49
"2014-12-20","S033",195,91
"2014-12-20","S018",222,169
"2014-12-20","S036",176,77
"2014-12-20","S014",519,227
"2014-12-20","S016",138,21
"2014-12-20","S026",653,60
"2014-12-20","S027",107,295
"2014-12-20","S032",369,379
"2014-12-20","S015",812,79
"2014-12-20","S022",180,36
"2014-12-20","S034",151,148
"2014-12-20","S003",253,280
"2014-12-20","S007",372,106
"2014-12-20","S013",269,28
"2014-12-20","S031",259,81
"2014-12-20","S030",799,60
"2014-12-20","S028",467,22
"2014-12-20","S001",462,133
"2014-12-20","S011",287,50
"2014-12-20","S025",612,118
"2014-12-20","S009",48,80
"2014-12-20","S019",392,16
"2014-12-20","S008",470,130
"2014-12-21","S029",251,71
"2014-12-21","S021",131,265
"2014-12-21","S006",242,43
"2014-12-21","S010",488,54
"2014-12-21","S035",528,34
"2014-12-21","S004",159,20
"2014-12-21","S002",237,87
"2014-12-21","S005",314,3
"2014-12-21","S012",412,5
"2014-12-21","S033",262,48
"2014-12-21","S018",169,116
"2014-12-21","S036",182,37
"2014-12-21","S014",499,296
"2014-12-21","S016",128,18
"2014-12-21","S026",715,130
"2014-12-21","S027",165,188
"2014-12-21","S032",303,312
"2014-12-21","S015",769,86
"2014-12-21","S022",116,34
"2014-12-21","S034",108,108
"2014-12-21","S003",230,227
"2014-12-21","S007",232,101
"2014-12-21","S013",293,41
"2014-12-21","S031",286,105
"2014-12-21","S030",487,110
"2014-12-21","S028",416,62
"2014-12-21","S001",444,65
"2014-12-21","S011",315,29
"2014-12-21","S025",537,78
"2014-12-21","S009",63,95
"2014-12-21","S019",246,49
"2014-12-21","S008",401,142
"2014-12-22","S029",187,155
"2014-12-22","S021",85,207
"2014-12-22","S006",218,23
"2014-12-22","S010",196,61
"2014-12-22","S035",433,84
"2014-12-22","S004",42,4
"2014-12-22","S002",86,28
"2014-12-22","S005",126,4
"2014-12-22","S012",236,43
"2014-12-22","S033",107,17
"2014-12-22","S018",81,49
"2014-12-22","S036",132,5
"2014-12-22","S014",217,119
"2014-12-22","S016",148,15
"2014-12-22","S026",206,10
"2014-12-22","S027",45,50
"2014-12-22","S032",82,88
"2014-12-22","S015",183,32
"2014-12-22","S022",27,5
"2014-12-22","S034",87,76
"2014-12-22","S003",86,63
"2014-12-22","S007",108,145
"2014-12-22","S013",48,9
"2014-12-22","S031",97,32
"2014-12-22","S030",235,34
"2014-12-22","S028",136,0
"2014-12-22","S001",136,25
"2014-12-22","S011",210,44
"2014-12-22","S025",222,10
"2014-12-22","S009",32,49
"2014-12-22","S019",108,22
"2014-12-22","S008",274,28
"2014-12-23","S029",243,110
"2014-12-23","S021",106,292
"2014-12-23","S006",199,90
"2014-12-23","S010",253,106
"2014-12-23","S035",398,99
"2014-12-23","S004",68,15
"2014-12-23","S002",128,19
"2014-12-23","S005",144,10
"2014-12-23","S012",272,67
"2014-12-23","S033",109,42
"2014-12-23","S018",93,75
"2014-12-23","S036",112,9
"2014-12-23","S014",393,133
"2014-12-23","S016",179,21
"2014-12-23","S026",248,0
"2014-12-23","S027",54,63
"2014-12-23","S032",98,167
