"V1","V2","V3","V4","V5"
614912,1079386,1898686,"pv",1512189620
614912,458453,1898686,"cart",1512189756
614912,4028441,737184,"cart",1512272785
614912,1909794,2465336,"pv",1512272804
614912,1659253,3002561,"pv",1512272868
614912,2979887,4244487,"pv",1512274992
614912,1302635,1898686,"pv",1512299037
614912,314751,2465336,"pv",1512299127
614912,1302635,1898686,"cart",1512299221
614912,413252,1320293,"pv",1512299253
615277,4540392,3002561,"pv",1511597351
615277,2246980,3002561,"pv",1511597404
615277,4305673,4163659,"pv",1511612467
615277,2523496,3002561,"pv",1511616149
615277,3477813,4145813,"pv",1511616262
615277,3620997,3102419,"fav",1511616288
615277,2103780,3002561,"fav",1511616430
615277,2587289,3002561,"pv",1511616483
615277,1407247,3002561,"pv",1511616514
615277,4732399,3002561,"fav",1511616543
615277,2837423,3002561,"pv",1511616848
615277,1409402,4643350,"pv",1511698547
615277,2837423,3002561,"fav",1511752935
615277,1258358,3002561,"fav",1511752982
615277,184189,4801426,"pv",1511753062
615277,5133976,4801426,"pv",1511753120
615277,4143895,2355072,"pv",1511753209
615277,3535027,4357323,"pv",1511785961
615277,974892,4145813,"pv",1511873931
615277,1258358,3002561,"pv",1511874251
615277,2837423,3002561,"pv",1511874316
615277,2103780,3002561,"pv",1511874421
615277,2533782,3461823,"fav",1511876268
615277,1409402,4643350,"pv",1511933503
615277,4590991,2355072,"fav",1511963316
615277,698352,4357323,"pv",1511991154
615277,1258358,3002561,"pv",1512019851
615277,2837423,3002561,"pv",1512028530
615277,1258358,3002561,"pv",1512029322
615277,2837423,3002561,"buy",1512031500
615277,184189,4801426,"pv",1512038804
615277,2254276,1080785,"pv",1512038923
615277,2103780,3002561,"pv",1512038973
615277,2837423,3002561,"pv",1512038985
615277,4590991,2355072,"pv",1512039280
615277,3638761,1080785,"pv",1512052784
615277,741536,154040,"pv",1512090130
615277,1669015,4643350,"pv",1512090288
615277,1154789,4801426,"pv",1512090790
615277,1149158,4181361,"pv",1512115054
615277,3989526,4181361,"pv",1512115083
615277,3091492,2355072,"pv",1512115291
615277,1409402,4643350,"pv",1512115673
615277,2837423,3002561,"pv",1512196710
615277,1409402,4643350,"pv",1512199942
615277,4590991,2355072,"pv",1512205565
615277,2144759,2355072,"pv",1512205705
615277,2420700,2520377,"cart",1512206221
615277,1554781,970709,"pv",1512216918
615277,2420700,2520377,"pv",1512269695
615277,2742138,1080785,"pv",1512281366
615277,3427154,4801426,"pv",1512281383
615277,1409402,4643350,"pv",1512282244
615277,2837423,3002561,"pv",1512282726
615277,3228901,4801426,"pv",1512283346
615277,5083960,1320293,"pv",1512283396
615277,741536,154040,"pv",1512283416
615277,2277674,154040,"fav",1512283477
615277,901796,154040,"pv",1512283497
615277,1901552,154040,"fav",1512283559
615277,4732643,154040,"pv",1512283638
615277,2010880,2355072,"pv",1512283970
615277,2947235,3002561,"pv",1512306483
615277,4540392,3002561,"pv",1512306501
615277,2947235,3002561,"pv",1512306508
615277,4692550,3002561,"pv",1512306513
615277,1407247,3002561,"pv",1512306526
615277,2859693,3002561,"pv",1512306541
615277,5111045,3002561,"fav",1512306595
615277,4464989,3002561,"pv",1512307432
615277,5111045,3002561,"pv",1512307460
615277,2113018,3002561,"pv",1512307491
615277,5111045,3002561,"pv",1512307526
615277,2133433,3002561,"pv",1512307595
615277,5111045,3002561,"pv",1512307647
615277,2277674,154040,"pv",1512307858
615277,5111045,3002561,"pv",1512307905
615277,573371,4708262,"fav",1512307926
615277,3119461,3002561,"fav",1512308010
615277,1204091,3002561,"pv",1512308054
615277,2420700,2520377,"pv",1512308411
615561,451453,1249761,"pv",1511672368
615561,451453,1249761,"pv",1511694887
615561,2408463,1249761,"pv",1511694899
615561,4860254,1249761,"pv",1511694904
615561,451453,1249761,"pv",1511694988
615561,259923,4170419,"pv",1511695088
615561,4196128,4170419,"pv",1511695141
615561,592345,4170419,"pv",1511695158
615561,2492778,1879194,"pv",1511707183
615561,996987,1879194,"pv",1511707194
615561,2103823,1879194,"pv",1511707236
615561,4694574,1879194,"pv",1511707288
615561,2103823,1879194,"pv",1511707334
615561,4694574,1879194,"pv",1511707361
615561,2133031,1879194,"pv",1511707399
615561,873515,171529,"pv",1511707459
615561,634981,4170419,"pv",1511707503
615561,3080149,4170419,"pv",1511707524
615561,653071,4170419,"pv",1511707680
615561,903996,4170419,"pv",1511707753
615561,3319159,4170419,"pv",1511707800
615561,3957028,4170419,"pv",1511707859
615561,634981,4170419,"pv",1511707885
615561,1247798,4170419,"pv",1511707939
615561,699264,4170419,"pv",1511707950
615561,4127652,4170419,"pv",1511707961
615561,878001,4170419,"pv",1511707989
615561,2284049,4170419,"pv",1511708016
615561,4134455,4170419,"pv",1511708045
615561,148703,4170419,"pv",1511708057
615561,1669574,4170419,"pv",1511708171
615561,3183778,4170419,"pv",1511708478
615561,4651506,4170419,"pv",1511708660
615561,4729869,4170419,"pv",1511708676
615561,466703,4170419,"cart",1511709073
615561,692310,4170419,"pv",1511709095
615561,5013713,4170419,"pv",1511709194
615561,2598843,4170419,"pv",1511709446
615561,3135558,4170419,"pv",1511709528
615561,3732464,1879194,"pv",1511709594
615561,3082725,4170419,"pv",1511709635
615561,2181520,4170419,"pv",1511741468
615561,4854695,4170419,"pv",1511741508
615561,4196128,4170419,"pv",1511741613
615561,809649,1029459,"pv",1511749560
615561,3135558,4170419,"pv",1511749698
615561,3082725,4170419,"pv",1511749809
615561,1188838,4170419,"pv",1511749900
615561,5141489,3624696,"pv",1511749943
615561,3034696,1879194,"pv",1511749951
615561,2713401,4170419,"pv",1511750026
615561,4745653,1879194,"cart",1511750289
615561,2653247,4170419,"pv",1511750306
615561,1744185,1879194,"pv",1511750375
615561,3135558,4170419,"pv",1511750432
615561,2464568,4170419,"pv",1511750503
615561,4227358,2558204,"pv",1511785481
615561,4046528,2558204,"pv",1511785519
615561,2577764,2558204,"pv",1511785560
615561,4038767,2558204,"pv",1511785600
615561,4227358,2558204,"pv",1511785638
615561,4038767,2558204,"pv",1511785723
615561,351730,2558204,"pv",1511785796
615561,3083616,2558204,"pv",1511785945
615561,3817967,2558204,"pv",1511785966
615561,351730,2558204,"pv",1511785974
615561,4038767,2558204,"pv",1511786000
615561,2960337,2558204,"pv",1511786185
615561,4098217,2558204,"pv",1511786223
615561,4038767,2558204,"buy",1511786422
615561,4745653,1879194,"pv",1511786472
615561,466703,4170419,"pv",1511786480
615561,4038767,2558204,"fav",1511825449
615561,4227358,2558204,"pv",1511825882
615561,2960337,2558204,"pv",1511825944
615561,351730,2558204,"pv",1511825976
615561,4598102,2558204,"pv",1511826032
615561,4144984,4170419,"pv",1511826592
615561,944261,4170419,"pv",1511826649
615561,2691816,4170419,"pv",1511826741
615561,4746874,4170419,"pv",1511826792
615561,3011798,4170419,"pv",1511826834
615561,656021,1879194,"pv",1511826846
615561,5050101,1275696,"pv",1511826893
615561,1448034,4170419,"pv",1511826995
615561,1042692,4170419,"pv",1511827016
615561,634981,4170419,"pv",1511827089
615561,3596807,4301450,"pv",1511827177
615561,1300469,3004853,"pv",1511827345
615561,2752588,3004853,"pv",1511827398
615561,1300469,3004853,"pv",1511827414
615561,3906181,4533189,"pv",1511854267
615561,3008428,4533189,"pv",1511854282
615561,2708791,4533189,"pv",1511854310
615561,2045388,4533189,"pv",1511854382
615561,2477822,4533189,"pv",1511854422
615561,1972294,4533189,"pv",1511854432
615561,207633,4533189,"pv",1511854462
615561,2975272,4533189,"pv",1511854476
615561,429331,4533189,"cart",1511854918
615561,2708791,4533189,"pv",1511856518
615561,3115462,4533189,"pv",1511856678
615561,2975272,4533189,"pv",1511856715
615561,207633,4533189,"cart",1511856944
615561,429331,4533189,"pv",1511857017
615561,4577067,4533189,"pv",1511857124
615561,1389843,4533189,"pv",1511857134
615561,4985254,4533189,"pv",1511857154
615561,1883215,4533189,"pv",1511857193
615561,2992064,4533189,"pv",1511864527
615561,2577764,2558204,"pv",1511872408
615561,4038767,2558204,"pv",1511872423
615561,3965625,3252144,"pv",1511875328
615561,2832778,4533189,"pv",1511875407
615561,473333,4533189,"pv",1511875446
615561,2708791,4533189,"pv",1511875565
615561,1972294,4533189,"pv",1511875667
615561,207633,4533189,"pv",1511875757
615561,2474799,4834913,"pv",1511875784
615561,4064632,4834913,"pv",1511875801
615561,429331,4533189,"pv",1511875820
615561,207633,4533189,"pv",1511875951
615561,1883215,4533189,"cart",1511876077
615561,3906181,4533189,"pv",1511876083
615561,2975272,4533189,"pv",1511876098
615561,4577067,4533189,"pv",1511876113
615561,3008428,4533189,"pv",1511876128
615561,1962227,4533189,"pv",1511876145
615561,1206217,4533189,"pv",1511876181
615561,2992064,4533189,"pv",1511876193
615561,2618797,4533189,"pv",1511876237
615561,1387773,4533189,"pv",1511876256
615561,948656,4533189,"pv",1511876396
615561,861144,4533189,"pv",1511876412
615561,2697456,4533189,"pv",1511876422
615561,2964166,4533189,"pv",1511876432
615561,4369227,4533189,"pv",1511876501
615561,3845476,4533189,"pv",1511876523
615561,3220906,4533189,"pv",1511876536
615561,5029831,4533189,"pv",1511876651
615561,2477822,4533189,"pv",1511876667
615561,1972294,4533189,"pv",1511876678
615561,2708791,4533189,"pv",1511876761
615561,494324,1789614,"pv",1512015897
615561,3266882,3607361,"pv",1512016024
615561,2457207,4756105,"pv",1512016065
615561,3563311,4170419,"pv",1512016161
615561,730966,4170419,"pv",1512016288
615561,2867375,4170419,"pv",1512016347
615561,3559114,1879194,"pv",1512018004
615561,338013,4170419,"pv",1512018011
615561,1699547,154040,"pv",1512018050
615561,1423054,4170419,"pv",1512018066
615561,466703,4170419,"pv",1512018087
615561,2457207,4756105,"pv",1512018123
615561,3563311,4170419,"pv",1512018190
615561,886038,4170419,"pv",1512018208
615561,730966,4170419,"pv",1512018265
615561,70990,4170419,"pv",1512018278
615561,1816816,4170419,"pv",1512044354
615561,4854695,4170419,"pv",1512049091
615561,2270583,4170419,"pv",1512049119
615561,3824870,4170419,"pv",1512049130
615561,3545446,4170419,"pv",1512049147
615561,2457207,4756105,"pv",1512049237
615561,886038,4170419,"pv",1512049252
615561,730966,4170419,"pv",1512049296
615561,886038,4170419,"pv",1512049426
615561,3563311,4170419,"pv",1512106194
615561,2752588,3004853,"pv",1512143118
615561,1680917,3004853,"pv",1512143336
615561,2447714,3004853,"pv",1512143434
615561,2679574,2939262,"cart",1512144670
615561,4304150,3607361,"pv",1512144837
615561,2209582,4170419,"pv",1512189160
615561,886038,4170419,"pv",1512193967
615561,653071,4170419,"pv",1512194009
615561,3563311,4170419,"pv",1512194092
615561,2464568,4170419,"pv",1512194829
615561,886038,4170419,"pv",1512194901
615561,3993509,4170419,"pv",1512194964
615561,315185,4170419,"pv",1512194977
615561,3552239,4170419,"pv",1512194986
615561,886038,4170419,"pv",1512194996
615561,3138872,4170419,"pv",1512195006
615561,3034696,1879194,"pv",1512195378
615561,68781,4170419,"pv",1512195457
615561,2850314,4170419,"cart",1512195597
615561,68781,4170419,"pv",1512195623
615561,3615628,4170419,"pv",1512195647
615561,2228304,4170419,"pv",1512195705
615561,4149334,4170419,"pv",1512195720
615561,3615628,4170419,"pv",1512195728
615561,2653247,4170419,"pv",1512195733
615561,1714075,4170419,"pv",1512195745
615561,955365,4170419,"pv",1512195800
615561,1657842,4170419,"pv",1512195815
615561,4127875,4170419,"pv",1512195823
615561,3682951,4170419,"pv",1512208387
615561,4144984,4170419,"pv",1512208445
615561,1714075,4170419,"pv",1512208479
615561,2653247,4170419,"pv",1512208492
615561,935229,4170419,"pv",1512208555
615561,2653247,4170419,"pv",1512208593
615561,2209582,4170419,"pv",1512208721
615561,3957028,4170419,"pv",1512208751
615561,1699234,1879194,"pv",1512208824
615561,1657842,4170419,"pv",1512208839
615561,1303675,4170419,"pv",1512208870
615561,1234236,4170419,"pv",1512228954
615561,886038,4170419,"pv",1512229007
615561,1556671,4170419,"pv",1512229065
615561,886038,4170419,"pv",1512229091
615561,3138872,4170419,"pv",1512229097
615561,653071,4170419,"pv",1512229324
615561,2001372,4170419,"pv",1512229389
615561,2867375,4170419,"pv",1512229463
615561,3962209,4170419,"pv",1512229543
615561,424574,4170419,"pv",1512229597
615561,1867294,4170419,"pv",1512229685
615561,4854695,4170419,"pv",1512229707
615561,1763729,4170419,"pv",1512229765
615561,2850314,4170419,"pv",1512229801
615561,3957028,4170419,"pv",1512229881
615561,2905663,4170419,"pv",1512229902
615561,3957028,4170419,"pv",1512229915
615561,3584879,4170419,"pv",1512229938
615561,3183778,4170419,"pv",1512229953
615561,2850314,4170419,"pv",1512254802
615561,3034696,1879194,"pv",1512254953
615561,1643805,4170419,"pv",1512254966
616113,3721818,4801426,"pv",1511600308
616113,2008157,982926,"pv",1511610078
616113,4885173,154040,"pv",1511766511
616113,4364744,154040,"pv",1511766541
616113,2649196,154040,"pv",1511766721
616113,1819059,154040,"pv",1511766743
616113,905030,154040,"pv",1512013760
616113,4707553,154040,"pv",1512013778
616113,5133563,2355072,"pv",1512013794
616113,3548761,154040,"pv",1512013801
616113,1030243,154040,"pv",1512013809
616113,4364744,154040,"pv",1512013814
616113,1071613,1051370,"pv",1512013859
616113,3844673,1051370,"buy",1512014615
616113,2493770,2355072,"pv",1512014896
616113,3844673,1051370,"pv",1512014904
616113,4143935,1299190,"pv",1512014944
616113,3844673,1051370,"pv",1512014947
616113,199736,2520771,"pv",1512014973
616113,2951426,5053508,"pv",1512015004
616113,3844673,1051370,"pv",1512015100
616113,2640199,5053508,"pv",1512015457
616113,566641,154040,"pv",1512015551
616113,3308183,1320293,"pv",1512015587
616113,4364744,154040,"pv",1512015594
616113,2823339,4801426,"pv",1512015710
616113,1911568,1051370,"pv",1512017000
616113,563886,1051370,"pv",1512017021
616113,2746214,1879194,"pv",1512017238
616113,1970774,1879194,"pv",1512017307
616113,2334151,1879194,"fav",1512017431
616113,2193790,1320293,"pv",1512020750
616113,3488746,982926,"pv",1512020761
616113,3844673,1051370,"pv",1512036108
616113,847691,1029459,"pv",1512036366
616113,1319073,154040,"pv",1512036390
616113,1822424,1029459,"pv",1512036452
616113,2089649,1320293,"pv",1512036527
616113,1822424,1029459,"fav",1512036543
616113,2386309,1320293,"pv",1512036638
616113,2372456,154040,"pv",1512036650
616113,3228977,154040,"pv",1512036717
616113,3844673,1051370,"pv",1512036916
616113,2951426,5053508,"pv",1512036971
616113,3844673,1051370,"buy",1512042692
616113,2951426,5053508,"buy",1512043268
616113,633540,4145813,"pv",1512097582
616113,4130380,2355072,"pv",1512110639
616113,249496,2355072,"pv",1512110705
616113,3714131,2355072,"pv",1512110720
616113,4130380,2355072,"fav",1512110895
616113,4362621,2355072,"pv",1512110910
616113,4130380,2355072,"pv",1512110917
616113,3767360,2355072,"pv",1512110981
616113,4130380,2355072,"pv",1512110984
616113,2632747,2355072,"pv",1512110994
616113,4130380,2355072,"pv",1512110999
616113,2559074,1320293,"pv",1512111576
616113,3508368,2520377,"pv",1512111654
616113,4130380,2355072,"pv",1512111661
616113,3508368,2520377,"pv",1512111675
616113,2090778,2520377,"pv",1512111689
616113,3508368,2520377,"pv",1512111690
616113,2593405,4145813,"pv",1512117710
616113,1603592,4145813,"pv",1512125593
616113,1915197,4145813,"pv",1512125654
616113,2513879,4145813,"pv",1512125883
616113,4039775,2355072,"pv",1512125951
616113,2079207,2355072,"pv",1512125966
616113,1690137,3299155,"pv",1512126033
616113,509688,3299155,"pv",1512126058
616113,21448,3299155,"pv",1512126071
616113,447831,3299155,"fav",1512126226
616113,2179819,3299155,"pv",1512126252
616113,447831,3299155,"pv",1512126255
616113,3713873,3299155,"pv",1512126292
616113,447831,3299155,"pv",1512126298
616113,763636,3299155,"fav",1512126329
616113,447831,3299155,"pv",1512126342
616113,3918472,3299155,"pv",1512126550
616113,5017126,154040,"pv",1512126603
616113,4964361,3299155,"fav",1512127407
616113,2192532,3299155,"pv",1512127482
616113,1072276,3299155,"pv",1512127596
616113,4832417,3299155,"fav",1512127773
616113,2654959,3299155,"pv",1512128023
616113,2289487,3299155,"pv",1512128081
616113,457445,3299155,"pv",1512128241
616113,3060992,3299155,"pv",1512128273
616113,457445,3299155,"pv",1512128277
616113,4531224,3299155,"pv",1512128321
616113,2837323,3299155,"pv",1512128336
616113,1800452,2355072,"pv",1512185504
616113,4070612,2355072,"pv",1512185533
616113,3636131,2355072,"fav",1512185996
616113,4335201,2355072,"fav",1512186021
